0;0;0;0;5
10;0;0;0;12
20;0;0;0;6
30;0;0;0;2
40;0;0;0;0
50;0;0;0;0
60;0;0;0;6
70;8;0;0;0
80;10;28;0;0
90;0;0;0;0
100;0;0;0;8
110;0;0;0;0
120;0;0;0;0
130;0;0;0;0
140;0;0;0;0
150;0;0;0;0
160;0;0;0;0
170;0;0;0;0
180;1;0;0;0
190;0;0;0;0
200;0;0;0;0
210;0;0;0;0
220;0;0;0;0
230;0;0;0;0
240;0;0;0;0
250;0;0;0;0
260;0;0;0;0
270;0;0;0;0
280;0;0;0;0
290;0;0;0;0
300;0;0;0;0
310;0;0;0;0
320;0;0;0;0
330;0;0;0;0
340;0;0;0;0
350;0;0;0;0
360;0;0;0;0
370;0;0;0;0
380;2;0;0;0
390;0;0;0;0
400;0;0;0;0
410;1;0;0;0
420;0;0;0;0
430;0;0;0;0
440;0;0;0;0
450;0;0;0;0
460;0;0;0;0
470;0;0;0;0
480;0;0;0;0
490;0;0;0;0
500;0;0;0;0
510;0;0;0;0
520;0;0;0;0
530;0;0;0;0
540;0;0;0;0
550;0;0;0;0
560;0;0;0;0
570;6;0;0;1
580;17;5;0;0
590;44;25;0;0
600;112;65;2;0
610;101;120;0;0
620;121;115;0;0
630;78;119;2;0
640;54;110;0;0
650;35;70;2;0
660;4;12;0;0
670;16;26;0;0
680;36;90;0;2
690;29;33;0;0
700;23;50;0;0
710;19;43;0;0
720;55;86;2;0
730;92;104;0;0
740;2;51;2;3
750;0;0;0;0
760;0;0;1;0
770;0;1;0;8
780;0;0;0;11
790;0;0;0;15
800;0;0;0;2
810;0;0;0;1
820;0;0;0;4
830;0;0;0;9
840;0;0;2;3
850;0;0;0;8
860;1;0;0;8
870;0;0;0;18
880;0;0;0;29
890;0;2;0;13
900;2;0;2;6
910;0;0;0;13
920;0;0;0;24
930;0;0;1;16
940;0;0;0;6
950;0;0;0;12
960;0;2;3;5
970;1;0;0;9
980;0;0;0;2
990;0;0;0;2
1000;0;0;0;8
1010;0;0;0;3
1020;0;0;0;9
1030;2;1;1;11
1040;6;0;0;8
1050;0;0;0;10
1060;0;0;0;9
1070;0;0;0;7
1080;1;3;0;7
1090;0;0;0;8
1100;0;0;0;13
1110;0;0;0;5
1120;0;0;0;2
1130;0;0;0;16
1140;0;0;0;15
1150;0;0;0;7
1160;0;0;0;13
1170;0;2;0;10
1180;0;2;3;15
1190;0;0;0;12
1200;1;0;0;14
1210;0;1;1;2
1220;0;0;0;3
1230;10;0;0;0
1240;0;0;0;7
1250;0;0;0;0
1260;0;0;0;0
1270;1;0;4;5
1280;0;0;5;8
1290;0;0;0;0
1300;1;0;0;0
