-1 1:0 2:0 3:5 #0
-1 1:0 2:0 3:10 #6
-1 1:0 2:0 3:10 #12
-1 1:0 2:0 3:7 #18
-1 1:0 2:0 3:0 #24
-1 1:0 2:0 3:0 #30
-1 1:0 2:0 3:0 #36
-1 1:0 2:0 3:5 #42
-1 1:0 2:0 3:0 #48
-1 1:0 2:0 3:0 #54
-1 1:0 2:0 3:2 #60
-1 1:0 2:0 3:0 #66
-1 1:10 2:0 3:0 #72
-1 1:57 2:0 3:0 #78
-1 1:8 2:0 3:0 #84
-1 1:0 2:0 3:0 #90
-1 1:0 2:0 3:0 #96
-1 1:0 2:0 3:0 #102
-1 1:0 2:0 3:0 #108
-1 1:0 2:0 3:0 #114
-1 1:0 2:0 3:0 #120
-1 1:0 2:0 3:0 #126
-1 1:0 2:0 3:0 #132
-1 1:0 2:0 3:0 #138
-1 1:0 2:0 3:0 #144
-1 1:0 2:0 3:0 #150
-1 1:0 2:0 3:0 #156
-1 1:0 2:0 3:0 #162
-1 1:0 2:0 3:0 #168
-1 1:0 2:0 3:0 #174
-1 1:0 2:0 3:0 #180
-1 1:0 2:0 3:1 #186
-1 1:0 2:0 3:0 #192
-1 1:0 2:0 3:0 #198
-1 1:0 2:0 3:0 #204
-1 1:0 2:0 3:2 #210
-1 1:0 2:0 3:0 #216
-1 1:0 2:0 3:0 #222
-1 1:0 2:0 3:0 #228
-1 1:0 2:0 3:0 #234
-1 1:0 2:0 3:0 #240
-1 1:0 2:0 3:0 #246
-1 1:0 2:0 3:0 #252
-1 1:0 2:0 3:0 #258
-1 1:0 2:0 3:0 #264
-1 1:0 2:0 3:1 #270
-1 1:0 2:0 3:0 #276
-1 1:0 2:0 3:0 #282
-1 1:0 2:0 3:0 #288
-1 1:0 2:0 3:0 #294
-1 1:0 2:0 3:0 #300
-1 1:0 2:0 3:0 #306
-1 1:0 2:0 3:0 #312
-1 1:0 2:0 3:0 #318
-1 1:0 2:0 3:0 #324
-1 1:0 2:0 3:0 #330
-1 1:0 2:0 3:0 #336
