-1 1:0 2:0 3:5 4:80 5:37 #0
-1 1:0 2:0 3:5 4:80 5:43 #6
-1 1:0 2:0 3:5 4:80 5:43 #12
-1 1:0 2:0 3:5 4:79 5:43 #18
-1 1:0 2:0 3:3 4:80 5:44 #24
-1 1:0 2:0 3:0 4:79 5:51 #30
-1 1:0 2:0 3:0 4:54 5:19 #36
-1 1:0 2:0 3:9 4:64 5:27 #42
-1 1:0 2:0 3:0 4:39 5:20 #48
-1 1:0 2:0 3:0 4:45 5:20 #54
-1 1:0 2:0 3:5 4:20 5:22 #60
-1 1:0 2:0 3:0 4:38 5:33 #66
-1 1:7 2:0 3:0 4:41 5:42 #72
-1 1:47 2:0 3:0 4:30 5:56 #78
-1 1:2 2:0 3:0 4:19 5:52 #84
-1 1:0 2:0 3:0 4:29 5:48 #90
-1 1:0 2:0 3:0 4:43 5:47 #96
-1 1:0 2:0 3:0 4:46 5:43 #102
-1 1:0 2:0 3:0 4:33 5:25 #108
-1 1:0 2:0 3:0 4:28 5:40 #114
-1 1:0 2:0 3:0 4:30 5:39 #120
-1 1:0 2:0 3:0 4:51 5:38 #126
-1 1:0 2:0 3:0 4:62 5:29 #132
-1 1:0 2:0 3:0 4:56 5:22 #138
-1 1:0 2:0 3:0 4:74 5:18 #144
-1 1:0 2:0 3:0 4:56 5:20 #150
-1 1:0 2:0 3:0 4:72 5:13 #156
-1 1:0 2:0 3:1 4:83 5:17 #162
-1 1:0 2:0 3:0 4:45 5:15 #168
-1 1:0 2:0 3:0 4:64 5:17 #174
-1 1:0 2:0 3:0 4:51 5:25 #180
-1 1:0 2:0 3:0 4:72 5:33 #186
-1 1:0 2:0 3:0 4:80 5:21 #192
-1 1:0 2:0 3:0 4:43 5:17 #198
-1 1:0 2:0 3:1 4:66 5:23 #204
-1 1:0 2:0 3:0 4:61 5:12 #210
-1 1:0 2:0 3:0 4:33 5:33 #216
-1 1:0 2:0 3:0 4:76 5:21 #222
-1 1:0 2:0 3:0 4:38 5:9 #228
-1 1:0 2:0 3:0 4:80 5:16 #234
-1 1:0 2:0 3:1 4:94 5:43 #240
-1 1:0 2:0 3:0 4:58 5:36 #246
-1 1:0 2:0 3:0 4:64 5:26 #252
-1 1:0 2:0 3:0 4:36 5:39 #258
-1 1:0 2:0 3:0 4:49 5:100 #264
-1 1:0 2:0 3:1 4:38 5:75 #270
-1 1:0 2:0 3:0 4:30 5:37 #276
-1 1:0 2:0 3:0 4:41 5:14 #282
-1 1:0 2:0 3:0 4:47 5:24 #288
-1 1:0 2:0 3:0 4:71 5:36 #294
-1 1:0 2:0 3:0 4:76 5:32 #300
-1 1:0 2:0 3:0 4:33 5:18 #306
-1 1:0 2:0 3:0 4:64 5:15 #312
-1 1:0 2:0 3:1 4:89 5:32 #318
-1 1:0 2:0 3:0 4:69 5:24 #324
-1 1:0 2:0 3:3 4:69 5:16 #330
-1 1:0 2:0 3:0 4:36 5:16 #336
-1 1:0 2:0 3:0 4:84 5:14 #342
-1 1:0 2:0 3:0 4:98 5:15 #348
-1 1:0 2:0 3:0 4:55 5:14 #354
-1 1:0 2:0 3:0 4:78 5:16 #360
-1 1:0 2:0 3:1 4:42 5:14 #366
-1 1:0 2:0 3:0 4:71 5:7 #372
-1 1:0 2:0 3:0 4:62 5:13 #378
-1 1:0 2:0 3:0 4:32 5:24 #384
-1 1:0 2:0 3:1 4:33 5:41 #390
-1 1:0 2:0 3:1 4:53 5:15 #396
-1 1:0 2:0 3:0 4:112 5:5 #402
-1 1:0 2:0 3:0 4:114 5:5 #408
-1 1:0 2:0 3:1 4:33 5:10 #414
-1 1:0 2:0 3:1 4:48 5:1 #420
-1 1:0 2:0 3:0 4:18 5:1 #426
-1 1:0 2:0 3:0 4:26 5:15 #432
-1 1:0 2:0 3:0 4:50 5:18 #438
-1 1:0 2:0 3:0 4:27 5:6 #444
-1 1:0 2:0 3:0 4:37 5:7 #450
-1 1:0 2:0 3:0 4:31 5:16 #456
-1 1:0 2:0 3:0 4:23 5:26 #462
-1 1:0 2:0 3:0 4:31 5:19 #468
-1 1:0 2:0 3:0 4:23 5:19 #474
-1 1:0 2:0 3:0 4:32 5:26 #480
-1 1:0 2:0 3:0 4:23 5:20 #486
-1 1:0 2:0 3:0 4:21 5:19 #492
-1 1:0 2:0 3:0 4:37 5:45 #498
-1 1:0 2:0 3:0 4:41 5:45 #504
-1 1:0 2:0 3:1 4:35 5:37 #510
-1 1:0 2:0 3:0 4:31 5:32 #516
-1 1:0 2:0 3:0 4:30 5:29 #522
-1 1:0 2:0 3:1 4:34 5:30 #528
-1 1:0 2:0 3:1 4:35 5:32 #534
-1 1:0 2:0 3:1 4:49 5:34 #540
-1 1:0 2:0 3:2 4:50 5:37 #546
-1 1:0 2:0 3:0 4:36 5:42 #552
-1 1:0 2:0 3:0 4:49 5:50 #558
-1 1:0 2:0 3:0 4:26 5:58 #564
-1 1:0 2:0 3:0 4:32 5:61 #570
-1 1:17 2:0 3:0 4:27 5:58 #576
-1 1:37 2:1 3:0 4:25 5:47 #582
-1 1:29 2:0 3:0 4:25 5:46 #588
-1 1:9 2:1 3:0 4:25 5:45 #594
-1 1:75 2:2 3:0 4:37 5:46 #600
-1 1:208 2:0 3:0 4:41 5:45 #606
-1 1:187 2:1 3:0 4:26 5:55 #612
-1 1:184 2:12 3:0 4:42 5:48 #618
-1 1:50 2:10 3:0 4:29 5:50 #624
-1 1:147 2:7 3:0 4:43 5:53 #630
-1 1:137 2:0 3:0 4:43 5:56 #636
-1 1:158 2:1 3:0 4:26 5:48 #642
-1 1:147 2:8 3:1 4:46 5:65 #648
-1 1:30 2:3 3:0 4:29 5:45 #654
-1 1:18 2:0 3:0 4:55 5:32 #660
-1 1:45 2:0 3:0 4:43 5:55 #666
-1 1:48 2:1 3:0 4:21 5:60 #672
-1 1:85 2:3 3:0 4:32 5:44 #678
-1 1:33 2:0 3:0 4:28 5:52 #684
-1 1:35 2:4 3:0 4:19 5:54 #690
-1 1:83 2:0 3:0 4:13 5:52 #696
-1 1:108 2:1 3:0 4:14 5:43 #702
-1 1:24 2:12 3:0 4:14 5:38 #708
-1 1:13 2:0 3:0 4:13 5:54 #714
-1 1:151 2:9 3:0 4:30 5:73 #720
-1 1:110 2:10 3:0 4:25 5:73 #726
-1 1:212 2:8 3:0 4:16 5:65 #732
-1 1:178 2:12 3:0 4:14 5:56 #738
-1 1:0 2:0 3:0 4:31 5:46 #744
-1 1:0 2:0 3:0 4:21 5:30 #750
-1 1:0 2:0 3:1 4:14 5:26 #756
-1 1:0 2:0 3:4 4:26 5:24 #762
-1 1:0 2:3 3:7 4:16 5:35 #768
-1 1:0 2:0 3:0 4:30 5:39 #774
-1 1:0 2:0 3:6 4:20 5:41 #780
-1 1:0 2:0 3:14 4:26 5:31 #786
-1 1:0 2:0 3:3 4:32 5:56 #792
-1 1:0 2:1 3:8 4:20 5:35 #798
-1 1:0 2:0 3:0 4:29 5:46 #804
-1 1:0 2:0 3:0 4:20 5:38 #810
-1 1:0 2:0 3:6 4:17 5:29 #816
-1 1:0 2:3 3:0 4:22 5:34 #822
